croissant,,,,,,lsf-2 nourriture
croix,,,,,,lsf-2 
crèche,,,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/creche/,,lsf-1 lieu service
crème,,,,,,lsf-1 nourriture
cuillère,,,,,,lsf-2 outil
cuir,,,,,,lsf-2 
cuire,,,"(en cours nous avons plus bougé les doigts, comme pour « Feu »)",https://signsuisse.sgb-fss.ch/fr/lexikon/g/cuire/,,lsf-2 verbe
cuisinier - cuisinière,,,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/cuisinier-cuisiniere/,,lsf-2 profession
cuisinnier - cuisinnière,,,,,,lsf-2 profession
culture,,,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/culture/,,lsf-1 
curieux - curieuse,,,,,,lsf-1 adjectif
cygne,,,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/cygne/,,lsf-1 animal
cœur,,,,,,lsf-1 
dactylologie,,,,,,lsf-1 communication
danger,,,,,,lsf-2 
danser,,,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/danser/,,lsf-1 verbe
dauphin,,,,,,lsf-2 animal
de rien,,,,,,lsf-1 formule
degré,,,,,,lsf-1 
dehors,,,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/dehors-1/,,lsf-1 adverbe
demain,,,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/demain/,,lsf-1 calendrier
demander,,,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/demander/,,lsf-1 verbe verbe-dir
demi-frère,,,,,,lsf-1 famille
demi-sœur,,,,,,lsf-1 famille
dent,,,,,,lsf-1 
depuis,,,,,,lsf-1 
dernier,,,,,,lsf-2 
dessert,,,,,,lsf-2 nourriture
dessiner,,,,,,lsf-1 verbe
devenir,,,,,,lsf-1 verbe
devoirs,,,,,,lsf-1 
diabètes,,,,,,lsf-2 
difficile,,,,,,lsf-1 adjectif
dimanche,,,,,,lsf-1 calendrier
dinde,,,,,,lsf-1 animal
dinosaure,,,,,,lsf-1 animal
dire,,,,,,lsf-1 verbe verbe-dir
distance,,[sound:distance.mp4],,,,lsf-2 
Donald Trump,Président des États-Unis d'Amérique,[sound:Donald Trump.mp4],,https://signsuisse.sgb-fss.ch/fr/lexikon/g/trump-donald/,,lsf-2 personnalité
donner,,,,,,lsf-1 verbe verbe-dir
dos - verso,,,,,,lsf-1 
douane,,[sound:douane.mp4],,https://signsuisse.sgb-fss.ch/fr/lexikon/g/douane/,,lsf-2 
doucement - lentement,,,,,,lsf-1 adverbe
drôle,,,,,,lsf-1 adjectif
dur,,,,,,lsf-1 adjectif
DVD,,,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/dvd-2/,,lsf-2 communication technologie
début,Par exemple «le début de la course».,,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/debut/,,lsf-1 
débutant-e,,,,,,lsf-1 adjectif
décembre,,,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/decembre/,,lsf-1 calendrier
déchirer,,,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/dechirer/,,lsf-2 verbe verbe-loc
