connu-e,,[sound:connu-e.mp4],"<img src=""connu.png"">",,https://signsuisse.sgb-fss.ch/fr/lexikon/g/connu/,,lsf-3 adjectif
conscience,,,,,,https://dico.elix-lsf.fr/dictionnaire/conscience/n.f.-147309,lsf-4 
consciencieux - consciencieuse,,,,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/consciencieux-consciencieuse/,,lsf-4 adjectif
Conseil fédéral,,[sound:Conseil fédéral.mp4],,"(en cours, « conseil » signé comme « conseille (verbe) »)",https://signsuisse.sgb-fss.ch/fr/lexikon/g/conseil-federal/,,lsf-3 
conseiller,,[sound:conseiller.mp4],,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/conseiller-1/,,lsf-2 verbe
conseiller (politique),,[sound:conseiller (politique).mp4],,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/conseiller-2/,,lsf-4 
conserver,,,"<img src=""garder.png"">",Homosigne de [ garder ].,https://signsuisse.sgb-fss.ch/fr/lexikon/g/conserver/,,lsf-4 verbe
construire,,[sound:construire.mp4],,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/construire/,,lsf-1 verbe
conséquence,,[sound:conséquence.mp4],,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/consequence-2/,,lsf-2 
contact,État de corps qui se touchent.,[sound:contacter.mp4],,Homosigne de [ contacter ],,https://dico.elix-lsf.fr/dictionnaire/contact/n.m.-147611,lsf-2 
contacter,,[sound:contacter.mp4],,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/contact/,,lsf-2 verbe verbe-dir
conte,,[sound:conte.mp4],,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/conte/,,lsf-1 
contexte,,[sound:contexte.mp4],,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/contexte-1/,,lsf-1 
continent,,[sound:continent.mp4],,"En cours, [ monde ] + [ canton ].",https://signsuisse.sgb-fss.ch/fr/lexikon/g/continent/,,lsf-4 lieu
continuer,,,"<img src=""continuer.png"">",,https://signsuisse.sgb-fss.ch/fr/lexikon/g/continuer/,,lsf-1 verbe
contrat,,[sound:contrat.mp4],,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/contrat/,,lsf-3 profession
contre,S’opposer.,[sound:contre.mp4],,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/contre/,https://dico.elix-lsf.fr/dictionnaire/contre/n.m.-147827,lsf-3 
contrôler,"Vérifier, inspecter.",[sound:contrôler.mp4],,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/controler/,,lsf-2 verbe
convaincre,,[sound:convaincre.mp4],,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/convaincre/,,lsf-2 verbe verbe-dir
cool,,[sound:cool.mp4],,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/cool-1/,,lsf-2 adjectif
COOP,Magasin,[sound:COOP.mp4],,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/coop/,,lsf-2 lieu
copain - copine,,,"<img src=""copain - copine.png"">",,https://signsuisse.sgb-fss.ch/fr/lexikon/g/copain/,,lsf-1 
copier,,[sound:copier.mp4],,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/copier/,,lsf-2 verbe
coq,,,,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/coq/,,lsf-2 animal
Coronavirus,,[sound:Coronavirus.mp4],,,,,lsf-2 
correlation,,[sound:correlation.mp4],,,,,lsf-2 
corriger,,[sound:corriger.mp4],,"En cours, le grand ""X"" sur la paume de la main active. Ce ce qui le différencie de [ annuler ].",https://signsuisse.sgb-fss.ch/fr/lexikon/g/corriger/,,lsf-3 
Corse,Ile française de la Méditerranée.,,"<img src=""CORSE.png"">",Variante « GE »,https://signsuisse.sgb-fss.ch/fr/lexikon/g/corse/,,lsf-4 lieu
cortège,,,,,,,[manquant] lsf-2 
Corée du Nord,Pays.,[sound:Corée du Nord.mp4],,,,https://dico.elix-lsf.fr/dictionnaire/Corée%20du%20Nord/n.prop.-148448,lsf-2 lieu
Corée du Sud,Pays.,[sound:Corée du Sud.mp4],,,,https://dico.elix-lsf.fr/dictionnaire/Corée%20du%20Sud/n.prop.-148449,lsf-2 lieu
"couler (fuir, goutter)",,"[sound:couler (fuir, goutter).mp4]",,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/couler-2/,,lsf-2 verbe
couler (s'enfoncer),,[sound:couler (s'enfoncer).mp4],,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/couler-1/,,lsf-2 verbe
couleur,,[sound:couleur.mp4],,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/couleur/,,lsf-1 
coupable,,,"<img src=""coupable.png"">",,https://signsuisse.sgb-fss.ch/fr/lexikon/g/coupable/,,lsf-1 adjectif
couper,,[sound:couper.mp4],,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/couper/,,lsf-2 verbe
couple,,[sound:couple.mp4],,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/couple/,,lsf-4 
cour d'assises,Jury (au sens Américain),,,,,,[manquant] lsf-4 
courage,,[sound:courage.mp4],,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/courage/,,lsf-1 sentiment
courbatures,Avoir de courbatures après avoir fait de l'exercice.,,,,,,[manquant] lsf-2 
courge,Citrouille.,,,Variante « GE »,https://signsuisse.sgb-fss.ch/fr/lexikon/g/courge/,,lsf-1 nature nourriture
courgette,,[sound:courgette.mp4],,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/courgette/,,lsf-2 nourriture
courir,,,"<img src=""courir.png"">",,https://signsuisse.sgb-fss.ch/fr/lexikon/g/courir/,,lsf-1 verbe
cours,,[sound:cours.mp4],,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/cours/,,lsf-1 
course à pied,,,"<img src=""courir.png"">",Homosigne de [ courir ],https://signsuisse.sgb-fss.ch/fr/lexikon/g/course-a-pied/,,lsf-1 
court,,[sound:court.mp4],,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/court/,,lsf-2 adjectif
court-circuit,,,"<img src=""court-circuit.png"">","« L » des deux mains, les doigts se touchent et miment le court-circuit",,https://dico.elix-lsf.fr/dictionnaire/court-circuit/n.m.-149290,lsf-1 
couscous,,,"<img src=""couscous.png"">",,https://signsuisse.sgb-fss.ch/fr/lexikon/g/couscous/,,lsf-1 nourriture
cousin-e,,,"<img src=""cousin-e.png"">",,https://signsuisse.sgb-fss.ch/fr/lexikon/g/cousin/,,lsf-1 famille
couteau,,,"<img src=""couteau.png"">",,https://signsuisse.sgb-fss.ch/fr/lexikon/g/couteau/,,lsf-1 outil
couvert,En parlant de la météo.,,"<img src=""couvert.png"">",,https://signsuisse.sgb-fss.ch/fr/lexikon/g/etre-couvert/,,lsf-1 
couvre-feu,"Interdiction de sortir, de circuler, sécurité.",,,[ sortir ] + [ interdit ],https://signsuisse.sgb-fss.ch/fr/lexikon/g/couvre-feu/,,lsf-4 
crabe,,[sound:crabe.mp4],,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/crabe/,,lsf-2 animal
crayon,,[sound:crayon.mp4],,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/crayon/,,lsf-2 outil
crevette,,[sound:crevette.mp4],,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/crevette/,,lsf-2 
crier,,[sound:crier.mp4],,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/crier/,,lsf-1 verbe
crise,,[sound:crise.mp4],,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/crise/,,lsf-2 
critiquer,,,"<img src=""critiquer.png"">",,https://signsuisse.sgb-fss.ch/fr/lexikon/g/critiquer/,,lsf-1 verbe verbe-dir
Croatie,,,"<img src=""Croatie.png"">",,https://signsuisse.sgb-fss.ch/fr/lexikon/g/croatie/,,lsf-1 lieu
crocodile,,[sound:crocodile.mp4],,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/crocodile/,,lsf-2 animal
croire,,,"<img src=""croire.png"">",,https://signsuisse.sgb-fss.ch/fr/lexikon/g/croire/,,lsf-1 verbe
croissant,,[sound:croissant.mp4],,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/croissant/,,lsf-2 nourriture
croix,,,,,,,[manquant] lsf-2 
crèche,,[sound:crèche.mp4],,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/creche/,,lsf-1 lieu service
crème,,[sound:crème.mp4],,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/creme-1/,,lsf-2 nourriture
créatif - créative,,,,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/creatif/,,lsf-4 adjectif
créer,,[sound:créer.mp4],,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/creer/,,lsf-3 verbe
cuillère,,,,,,,[manquant] lsf-2 outil
cuir,,[sound:cuir.mp4],,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/cuir/,,lsf-2 
cuire,,[sound:cuire.mp4],,"(en cours nous avons plus bougé les doigts, comme pour « Feu »)",https://signsuisse.sgb-fss.ch/fr/lexikon/g/cuire/,,lsf-2 verbe
cuisinier - cuisinière,,[sound:cuisinier - cuisinière.mp4],,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/cuisinier-cuisiniere/,,lsf-2 profession
culture,,[sound:culture.mp4],,"Plutôt comme les vignettes, les mains ne descendent pas avant de monter",https://signsuisse.sgb-fss.ch/fr/lexikon/g/culture/,,lsf-1 
cure-dents,,,,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/cure-dents/,,lsf-4 
curieux - curieuse,,,"<img src=""curieux - curieuse.png"">",,https://signsuisse.sgb-fss.ch/fr/lexikon/g/curieux/,,lsf-1 adjectif
cygne,,[sound:cygne.mp4],,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/cygne/,,lsf-1 animal
cœur,,[sound:cœur.mp4],,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/coeur-1/,,lsf-1 
ça ne me concerne pas,,,"<img src=""ça ne me concerne pas.png"">",,,,lsf-4 formule
d'abord,En premier lieu.,[sound:d'abord.mp4],,(homosigne de «premier»),https://signsuisse.sgb-fss.ch/fr/lexikon/g/dabord/,,lsf-2 adverbe
d'un coup,,,"<img src=""d'un coup.png"">",,,,lsf-4 formule
dactylologie,,[sound:dactylologie.mp4],,(homonyme «épeler»),https://signsuisse.sgb-fss.ch/fr/lexikon/g/dactylologie/,,lsf-1 communication
danger,,[sound:danger.mp4],,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/danger/,,lsf-2 
dangereux - dangereuse,,[sound:dangereux - dangereuse.mp4],,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/dangereux/,,lsf-2 adjectif
danser,,,,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/danser/,,lsf-1 verbe
dauphin,,,,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/dauphin/,,lsf-2 animal
de 14h à 20h,,,,,,,[manquant] lsf-1 calendrier
de plus en plus,,,,,,,[manquant] lsf-2 formule
de rien,,[sound:de rien.mp4],,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/de-rien/,,lsf-1 formule
degré,Unité de température.,,,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/degre/,,lsf-1 
dehors,,[sound:dehors.mp4],,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/dehors-1/,,lsf-1 adverbe
demain,,,,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/demain/,,lsf-1 calendrier
demander,,,,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/demander/,,lsf-1 verbe verbe-dir
demi-frère,,,,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/demi-frere/,,lsf-1 famille
demi-sœur,,,,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/demi-soeur/,,lsf-1 famille
dent,,,,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/dent/,,lsf-1 
dentiste,,[sound:dentiste.mp4],,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/dentiste/,,profession
depuis,,,,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/depuis/,,lsf-2 
dernier,,[sound:dernier.mp4],,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/dernier/,,lsf-2 adjectif
dessert,,,,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/dessert-1/,,lsf-2 nourriture
dessiner,,[sound:dessiner.mp4],,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/dessiner/,,lsf-1 verbe
dette,,[sound:dette.mp4],,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/dette/,,lsf-3 
deuil,,[sound:deuil.mp4],,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/deuil/,,lsf-2 
devenir,,[sound:devenir.mp4],,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/devenir/,,lsf-1 verbe
deviner,,[sound:deviner.mp4],,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/deviner/,,lsf-3 verbe
devoirs,,,,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/devoirs/,,lsf-1 
diabètes,,[sound:diabètes.mp4],,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/diabete/,,lsf-2 
dictateur,,[sound:dictateur.mp4],,"En cours, [ chef ] + [ commander ]",,https://dico.elix-lsf.fr/dictionnaire/dictateur/n.m.-155066,lsf-3 
Diego Maradona,Joueur de foot argentin.,[sound:Diego Maradona.mp4],,,,,lsf-3 
difficile,,,,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/difficile-1/,,lsf-1 adjectif
différent,,,,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/different/,,lsf-1 adjectif
dimanche,,[sound:dimanche.mp4],,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/dimanche/,,lsf-1 calendrier
dinde,Dindon.,[sound:dinde.mp4],,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/dinde-dindon/,,lsf-1 animal
dinosaure,,,,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/dinosaure/,,lsf-2 animal
diplomate (adjectif),,[sound:flexible.mp4],,Homosigne de [ flexible ],https://signsuisse.sgb-fss.ch/fr/lexikon/g/diplomate/,,lsf-3 adjectif
diplomate (profession),Représentant d’un gouvernement.,[sound:diplomate (profession).mp4],,,,,lsf-3 profession
diplôme,,[sound:certificat.mp4],,"En cours, homosigne de [ certificat ].",https://signsuisse.sgb-fss.ch/fr/lexikon/g/diplome/,,lsf-3 
dire,,,,"(en cours, configuration «D»)",https://signsuisse.sgb-fss.ch/fr/lexikon/g/dire/,,lsf-1 verbe verbe-dir
direct-e,Franc.,[sound:direct-e.mp4],,(variante « GE »),https://signsuisse.sgb-fss.ch/fr/lexikon/g/direct-2/,,lsf-2 adjectif
directeur - directrice,,[sound:directeur - directrice.mp4],,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/directeur-directrice/,,lsf-3 profession
diriger,,[sound:diriger.mp4],,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/diriger/,,lsf-3 verbe
discipliné-e,,[sound:discipliné-e.mp4],,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/discipline-disciplinee/,,lsf-2 adjectif
discours,"Conférence, allocution, exposé.",[sound:discours.mp4],,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/discours/,,lsf-3 
disparaître,,[sound:disparaître.mp4],,,,https://dico.elix-lsf.fr/dictionnaire/disparaître/v.-155651,lsf-2 verbe
distance,,[sound:distance.mp4],,,,https://dico.elix-lsf.fr/dictionnaire/distance/n.f.-155810,lsf-2 
distribution,,,,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/distribution/,,lsf-4 
diviser,,[sound:diviser.mp4],,,,https://dico.elix-lsf.fr/dictionnaire/diviser/v.-155961,lsf-3 verbe
dominant-e,,[sound:dominant-e.mp4],,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/dominant-1/,,lsf-2 adjectif
dommage,,[sound:dommage.mp4],,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/dommage/,,lsf-2 
Donald Trump,Président des États-Unis d'Amérique,[sound:Donald Trump.mp4],,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/trump-donald/,,lsf-2 personnalité
donner,,,,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/donner-1/,,lsf-1 verbe verbe-dir
dossier,,[sound:dossier.mp4],,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/dossier/,,lsf-2 outil
douane,,[sound:douane.mp4],,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/douane/,,lsf-2 
double,,[sound:double.mp4],,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/double/,,mathématique
doucement,,[sound:doucement.mp4],,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/doucement/,,lsf-1 adverbe
douleur,Avoir mal.,,,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/douleur-1/,,lsf-1 
doux - douce,,[sound:doux - douce.mp4],,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/doux-douce/,,lsf-3 adjectif
doué-e,,[sound:doué-e.mp4],,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/doue-douee/,,lsf-3 adjectif
dragon,,[sound:dragon.mp4],,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/dragon/,,lsf-3 animal
drapeau,,[sound:drapeau.mp4],,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/drapeau/,,lsf-3 
droits civiques,Droit du citoyen.,[sound:droits civiques.mp4],,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/droits-civiques/,,lsf-2 
drôle,,[sound:drôle.mp4],,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/drole/,,lsf-1 adjectif
du 7 au 10 mai,,,,,,,[manquant] lsf-1 calendrier
dur,,,,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/dur/,,lsf-1 adjectif
durer,,[sound:durer.mp4],,(en cours: en ligne droite),https://signsuisse.sgb-fss.ch/fr/lexikon/g/durer/,,lsf-2 verbe
DVD,,[sound:DVD.mp4],,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/dvd-2/,,lsf-2 communication technologie
dé,,,"<img src=""dé.png"">",,,,lsf-4 outil
débile,,,"<img src=""débile.png"">",Se signe comme [ intelligence ] mais dans le sens inverse,https://signsuisse.sgb-fss.ch/fr/lexikon/g/debile/,,adjectif
début,Par exemple «le début de la course».,,,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/debut/,,lsf-2 
débutant-e,,[sound:débutant-e.mp4],,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/debutant/,,lsf-1 adjectif
décembre,,[sound:décembre.mp4],,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/decembre/,,lsf-1 calendrier
déchirer,,[sound:déchirer.mp4],,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/dechirer/,,lsf-2 verbe verbe-loc
décider,,[sound:décider.mp4],,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/decider/,,lsf-2 verbe
décor,,[sound:décor.mp4],,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/decor/,,lsf-1 
décorer,,[sound:décorer.mp4],,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/decorer/,,lsf-2 verbe
définition,,[sound:définition.mp4],,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/definition-1/,,lsf-2 
déjeuner,,[sound:déjeuner.mp4],,[ repas ] + [ midi ],,,lsf-3 
déjà (fini),"Acte, passé. Auparavant.",,,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/deja-1/,,lsf-1 adverbe
déjà (surprise),"Là maintenant, temps, rapide.",,,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/deja-2/,,lsf-1 adverbe
délicieux - délicieuse,,[sound:délicieux - délicieuse.mp4],,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/delicieux/,,lsf-1 adjectif
démissionner,,,,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/demissionner/,,lsf-4 verbe
démocratie,,[sound:démocratie.mp4],,,,https://dico.elix-lsf.fr/dictionnaire/d%C3%A9mocratie/n.f.-153194,lsf-3 
déménager,,[sound:déménager.mp4],,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/demenager/,,lsf-3 verbe
déni,,[sound:déni.mp4],,(comme « refuser » mais avec le dos de la main active sur le front),,,lsf-3 
dénoncer,,[sound:dénoncer.mp4],,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/denoncer/,,lsf-3 verbe
départ,Lieu d’où l’on part.,[sound:départ.mp4],,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/depart-2/,,lsf-2 sport lieu
dépasser,Aller au-delà de certaines limites.,[sound:dépasser.mp4],,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/depasser/,,lsf-4 verbe
dépenser,,,,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/depenser/,,lsf-2 verbe
déprimer,,,,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/deprimer/,,lsf-1 verbe
déprimé-e,,,,"(homonyme, «déprimer»)",https://signsuisse.sgb-fss.ch/fr/lexikon/g/deprimer/,,lsf-1 adjectif sentiment
déranger,,[sound:déranger.mp4],,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/deranger/,,lsf-2 verbe verbe-inv-dir
désert,,[sound:désert.mp4],,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/desert/,,lsf-2 
désobéir,,,,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/desobeir/,,lsf-4 verbe
désolé-e,Navré.,[sound:désolé-e.mp4],,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/desole/,,lsf-3 
désordonné-e,,[sound:désordonné-e.mp4],,manque + discipline,https://signsuisse.sgb-fss.ch/fr/lexikon/g/desordonne-desordonnee/,,lsf-2 adjectif
désordre,,,"<img src=""désordre.png"">",,https://signsuisse.sgb-fss.ch/fr/lexikon/g/desordre/,,lsf-1 
détail,,[sound:détail.mp4],,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/detail/,,lsf-2 
déçu-e,,,,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/decu-decue/,,lsf-1 adjectif sentiment
eau,,,,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/eau/,,lsf-2 nature
Eaux-Vives,,,,,,,[manquant] lsf-2 lieu
effort,,[sound:effort.mp4],,"En cours, 1 seul mouvement.",https://signsuisse.sgb-fss.ch/fr/lexikon/g/effort/,,lsf-3 
Egypte,,[sound:Egypte.mp4],,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/egypte/,,lsf-1 lieu
elfe,,,,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/elfe-1/,,lsf-4 
email,,[sound:email.mp4],,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/e-mail-courriel/,,lsf-2 communication
embrasser,,[sound:embrasser.mp4],,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/embrasser/,,lsf-2 verbe verbe-loc
emmerdeur - emmerdeuse,,[sound:emmerdeur - emmerdeuse.mp4],,(homosigne de «pénible»),https://signsuisse.sgb-fss.ch/fr/lexikon/g/penible/,,lsf-2 adjectif
emporter,Prendre qqch avec soi et le porter ailleurs.,[sound:emporter.mp4],,(similaire à «apporter»),,https://dico.elix-lsf.fr/dictionnaire/emporter/v.-159341,lsf-2 verbe
en avance,,[sound:en avance.mp4],,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/en-avance/,,lsf-3 
en avoir marre,,[sound:en avoir marre.mp4],,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/en-avoir-marre/,,lsf-3 verbe formule
en face,,[sound:en face.mp4],,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/en-face/,,lsf-1 adverbe
en forme,,[sound:en forme.mp4],,"En cours, la variante.",https://signsuisse.sgb-fss.ch/fr/lexikon/g/forme-1/,,lsf-1 adjectif
en général,,[sound:en général.mp4],,"En cours, « V » du front comme un ✓",https://signsuisse.sgb-fss.ch/fr/lexikon/g/general-1/,,lsf-3 formule
en même temps,,[sound:en même temps.mp4],,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/en-meme-temps/,,lsf-2 formule
en parallèle,En même temps.,[sound:en parallèle.mp4],,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/parallele/,,lsf-3 
en plus,,[sound:ajouter.mp4],,Homosigne de [ ajouter ].,https://signsuisse.sgb-fss.ch/fr/lexikon/g/ajouter/,,lsf-2 formule
encore,,[sound:encore.mp4],,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/encore/,,lsf-1 adverbe
encourager,,[sound:encourager.mp4],"<img src=""encourager.png"">",,https://signsuisse.sgb-fss.ch/fr/lexikon/g/encourager/,,lsf-4 verbe
endroit,,,,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/endroit/,,lsf-4 
enfant,,,,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/enfant/,,lsf-1 famille
enfin,,,,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/enfin/,,lsf-1 adverbe
ennemi-e,,[sound:ennemi-e.mp4],,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/ennemi/,,lsf-3 adjectif
enregistrer,,,"<img src=""enregistrer.png"">",,https://signsuisse.sgb-fss.ch/fr/lexikon/g/enregistrer/,https://www.signbank.org/signpuddle2.0/searchword.php?ui=4&sgn=49&sid=6787,lsf-4 verbe
enseignant-e,,,,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/enseignant-enseignante/,,lsf-1 profession
enseigner,,[sound:enseigner.mp4],,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/enseigner/,,lsf-1 verbe verbe-dir
ensemble,,,,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/ensemble/,,lsf-1 adverbe
entendant,,[sound:entendant.mp4],,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/entendant/,,lsf-1 adjectif
entendre,,[sound:entendre.mp4],,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/entendre/,,lsf-1 verbe
entreprise,,[sound:entreprise.mp4],,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/entreprise/,,lsf-2 
entrer,,,,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/entrer/,,lsf-1 verbe
entretien (conversation),,,"<img src=""négocier.png"">",Homosigne de [ négocier ].,https://signsuisse.sgb-fss.ch/fr/lexikon/g/entretien-2/,,lsf-4 
entretien (réparation),,,"<img src=""réparer.png"">",Homosigne de [ réparer ].,https://signsuisse.sgb-fss.ch/fr/lexikon/g/entretien-1/,,lsf-4 
envers,"Derrière, dos, verso.",[sound:envers.mp4],,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/envers/,,lsf-1 
envoyer (lettre),,[sound:envoyer (lettre).mp4],,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/envoyer-1/,,lsf-1 verbe verbe-dir
"envoyer (SMS, email)",,"[sound:envoyer (SMS, email).mp4]",,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/envoyer-2/,,lsf-1 verbe verbe-dir
escalader,,,,Homosigne de [ grimper ].,https://signsuisse.sgb-fss.ch/fr/lexikon/g/escalader/,,lsf-4 verbe
escargot,,,,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/escargot/,,lsf-1 animal
espion - espionne,,[sound:espion - espionne.mp4],,,,https://dico.elix-lsf.fr/dictionnaire/espion/n.m.-161810,lsf-1 profession
espérer,,[sound:espérer.mp4],,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/esperer/,,lsf-2 
essayer,,[sound:essayer.mp4],,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/essayer/,,lsf-2 
